,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.650561706154238,0.8630898435139871,0.4890061163443481,0.2676056338028169,0.0551257253384913,0.09141940657578188
Valid,0.6452998652291104,0.8632189463508941,0.48378188667549726,0.22641509433962265,0.047244094488188976,0.0781758957654723
Test,0.6170664460987041,0.8675688738521025,0.4926488586184251,0.18518518518518517,0.041666666666666664,0.06802721088435375
