,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.6363276194635514,0.8754758020663403,0.48367569933323956,0.215962441314554,0.05057724024189115,0.08195991091314031
Valid,0.6445698562443845,0.8815853069115515,0.4793884292507788,0.16981132075471697,0.04285714285714286,0.06844106463878327
Test,0.5922801213123794,0.8835186080231996,0.48674360728823096,0.18518518518518517,0.04830917874396135,0.07662835249042145
