,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.7354211343782522,0.8793214515782692,0.4127138231988754,0.38996138996138996,0.0620012277470841,0.10699152542372882
Valid,0.7958357642940489,0.8860252004581901,0.40835978570826276,0.5625,0.08866995073891626,0.15319148936170213
Test,0.7285456667020261,0.8683457355466514,0.4225391267783381,0.5151515151515151,0.0735930735930736,0.12878787878787878
