,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.7324264066533612,0.8817550640612698,0.42475280890092076,0.3783783783783784,0.06167400881057269,0.10606060606060606
Valid,0.7993728121353559,0.8860252004581901,0.4198115682069379,0.5625,0.08866995073891626,0.15319148936170213
Test,0.7315688978466108,0.86949055523755,0.43350577148015523,0.48484848484848486,0.07048458149779736,0.12307692307692308
