,Pearson's Correlation,Pearson's P-Value,AURC (0/1 Loss),AUROC,AUPR,Sigma-Risk Score (0.1),Sigma-Risk Score (0.2),Sigma-Risk Score (0.3),Sigma-Risk Score (0.4),AURC
RUE,0.6061198634811257,9.872300516672059e-176,0.0125542155726163,0.6694423818111099,0.0356805895349768,0.0192307692307692,0.0053667262969588,0.0078387458006718,0.0112068965517241,0.424431162719274
egRUE,0.7222195554716723,1.0940053233566888e-281,0.0094977936027065,0.7173367278384781,0.0448154789758923,0.0075301204819277,0.0075,0.008130081300813,0.0080645161290322,0.4197056600624395
Entropy,0.7478941389171412,7.6297305284e-313,0.0120071827773664,0.7170450125525971,0.0522487350116862,0.014388489208633,0.0087412587412587,0.0074349442379182,0.0080645161290322,0.4176974544046123
Deep Ensemble,0.6350281807274675,7.077201007128607e-198,0.0172163305270062,0.9431018731536864,0.8430402689835251,0.0125,0.0116375727348295,0.010854816824966,0.0162127107652399,0.4136480774842958
MC Dropout,-0.0241191239969192,0.313677676403365,0.0206437102246302,0.50443760828825,0.0199893854476382,0.0,0.0294117647058823,0.0354609929078014,0.0215311004784689,0.4698397833941353
PostNet Aleatoric,0.426411232394252,4.051736184322485e-78,0.0131728457281963,0.650134344871187,0.0508882202897807,0.0093283582089552,0.0130434782608695,0.0159500693481276,0.0188679245283018,0.118331213183237
PostNet Epistemic,0.1843992517356437,7.938853343958471e-15,0.0209052102834015,0.4633949739212897,0.0466820868856192,0.020918070889018,0.0206540447504302,0.0206422018348623,0.0206422018348623,0.148413732965673
GPC Entropy,0.1154572017437946,1.308133301793766e-06,0.0102944081878013,0.7023973692585128,0.07555083386488,0.0100558659217877,0.0095313741064336,0.0123881624225739,0.0157927984838913,0.0571116603555093
