Split,Pearson's Correlation,Pearson's P-Value,AURC (0/1 Loss),AUROC,AUPR,Sigma-Risk Score (0.1),Sigma-Risk Score (0.2),Sigma-Risk Score (0.3),Sigma-Risk Score (0.4),AURC
Test,0.48371975596138095,3.914673950003696e-103,0.027892900998482115,0.8054144179720065,0.3133426126759632,0.05765407554671968,0.06492718446601942,0.06812796208530805,0.07084309133489461,0.24006935355649414
