,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.6594217709356918,0.9201256721648239,0.22813947051465566,0.12910798122065728,0.05467196819085487,0.07681564245810056
Valid,0.5832210242587601,0.9173513774770421,0.24517982032480473,0.1509433962264151,0.05970149253731343,0.0855614973262032
Test,0.5743314033636614,0.9197680038666022,0.24231131332787284,0.14814814814814814,0.0625,0.08791208791208792
