,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.6419082141427377,0.9160775783940548,0.4482281957949103,0.13849765258215962,0.0545790934320074,0.07830126078301261
Valid,0.6405454477388439,0.91686805219913,0.44400688987126263,0.11320754716981132,0.04580152671755725,0.06521739130434782
Test,0.59877768587446,0.9255679072015467,0.4515383366212688,0.12962962962962962,0.06140350877192982,0.08333333333333333
