,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.7339491829719369,0.9664304631021402,0.3183143851988881,0.08108108108108109,0.08333333333333333,0.0821917808219178
Valid,0.7890351516919486,0.9679266895761741,0.31524907774531963,0.125,0.125,0.125
Test,0.7154980375517132,0.9593589009730967,0.32632686623383333,0.030303030303030304,0.025,0.0273972602739726
