Split,Pearson's Correlation,AUROC,AUPR,AURC (CE Loss),AURC (0/1 Loss),Sigma Risk (0.1),Sigma Risk (0.2),Sigma Risk (0.3),Sigma Risk (0.4)
Train,0.6712054327361088,0.9712656347342694,0.09531305390550081,0.17642446470031123,9.672005855977326e-05,0.0,0.0,0.0,0.0
Valid,0.5435643264397809,0.9573866228670499,0.38141594234710413,0.17791134260443345,0.0008208474257948368,0.0,0.0,0.0,0.0
Test,0.36678408566875514,0.774252583427005,0.6449534381420232,0.9488176413425425,0.2205136480845607,0.514018691588785,0.20664869721473494,0.12799315849486886,0.16173386157072944
