,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.9999175902830937,0.9899657161970065,0.034664620573460196,0.9911042404188058,0.9880115006330702,0.9894951117009642
Valid,0.9996313332946279,0.9795560747663551,0.06576131623679324,0.9834834584335347,0.976949131745415,0.9799475836826907
Test-Blood,0.999082163289943,0.9771996492253727,0.08334835923649109,0.9786112413588504,0.9760054776784348,0.9772610829081869
Test-Raabin,0.6929679554306684,0.21806489330605086,8.657062872074158,0.18563890421033277,0.17865775028010514,0.09693055807556883
