Split,Pearson's Correlation,AUROC,AUPR,AURC (CE Loss),AURC (0/1 Loss),Sigma Risk (0.1),Sigma Risk (0.2),Sigma Risk (0.3),Sigma Risk (0.4)
Train,0.9983664829198198,1.0,1.0,0.002843441292349673,3.4960712305221398e-09,0.0,0.0,0.0,0.0
Valid,0.2873027972815847,0.9169647389359115,0.2647421340761278,0.021444823076923667,0.0033508118024439195,0.0011135857461024498,0.004233700254022015,0.0057049714751426246,0.005573248407643312
Test,0.4102100206539536,0.9554856545414524,0.9362025419594039,0.6552870039331401,0.17271272264059281,0.17219057483169342,0.24988473951129553,0.30956375838926176,0.351288056206089
