Split,Pearson's Correlation,Pearson's P-Value,AURC (0/1 Loss),AUROC,AUPR,Sigma-Risk Score (0.1),Sigma-Risk Score (0.2),Sigma-Risk Score (0.3),Sigma-Risk Score (0.4),AURC
Test,-0.7379047716058976,0.0,0.4225664489683669,0.12685958366008004,0.11745106618769073,0.8888888888888888,0.6975308641975309,0.589098532494759,0.4717223650385604,0.6536142379905094
