,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.7313305032820785,0.9632810822417865,0.38400303025208465,0.10810810810810811,0.09032258064516129,0.0984182776801406
Valid,0.7951064760793467,0.9627720504009164,0.3804694541899609,0.21875,0.14893617021276595,0.17721518987341772
Test,0.7265655387008946,0.9587864911276474,0.39089344911017143,0.09090909090909091,0.06666666666666667,0.07692307692307693
