,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.9999173417329158,0.9897148591019316,0.03638757911248178,0.9907207098613064,0.9877897391921573,0.9891929521007927
Valid,0.9996236620491746,0.9789719626168224,0.06628225125994497,0.982403209162217,0.9758714249151894,0.9788053355778201
Test-Blood,0.9990927561081093,0.9771996492253727,0.08258117147610247,0.9785986085337176,0.9756426622036691,0.9770716047424735
Test-Raabin,0.6930917635518455,0.21601870798012276,7.911063294439566,0.1851627137341423,0.17967815733374928,0.09649507408545663
