,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.999996919678742,0.9980767622710929,0.02233878826491089,0.9981583524134258,0.9978340805901265,0.9979933476842284
Valid,0.9998918667909954,0.9871495327102804,0.0411461424148251,0.9901560208707039,0.9886661507020427,0.9893743694153815
Test-Blood,0.9993287386075088,0.9865536392867582,0.059781484042777264,0.9867926895298296,0.9876665292504737,0.9871803475309633
Test-Raabin,0.6591589603620641,0.1598947676118094,5.677700836674146,0.1627891156462585,0.15594722737579883,0.05896561284895126
