,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.7421129872996851,0.8524085605897932,0.39659552171823165,0.4517374517374517,0.05743740795287187,0.1019163763066202
Valid,0.7964921236872812,0.8579610538373424,0.3913546917834165,0.59375,0.07480314960629922,0.13286713286713286
Test,0.7293589335596335,0.8397252432741843,0.4102179674494587,0.5151515151515151,0.060498220640569395,0.10828025477707007
