,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.7103010974802106,0.981461599026555,0.450934716751321,0.0,0.0,0.0
Valid,0.7987346849474912,0.981672394043528,0.4497672729066147,0.0,0.0,0.0
Test,0.7228351189844773,0.9811104751001717,0.45277071261856305,0.0,0.0,0.0
