Split,Pearson's Correlation,AUROC,AUPR,AURC (CE Loss),AURC (0/1 Loss),Sigma Risk (0.1),Sigma Risk (0.2),Sigma Risk (0.3),Sigma Risk (0.4)
Train,0.10568835226059367,0.7697511115787701,0.04523047913382769,0.012804853967723077,0.0028549843716860466,0.004288592344363992,0.004721051830042134,0.004955015643478391,0.005049330176931813
Valid,0.01904994652807969,0.606372567905991,0.0634859248169339,0.13617320861872217,0.026385525855732134,0.041314891323872824,0.039902155633695154,0.03885869565217391,0.03705983747845358
Test,-0.22856216452258712,0.39248093227274217,0.303601672303426,3.054979082534112,0.4168772860384149,0.45878848063555117,0.4468864468864469,0.4378238341968912,0.4242174629324547
