Split,Pearson's Correlation,AUROC,AUPR,AURC (CE Loss),AURC (0/1 Loss),Sigma Risk (0.1),Sigma Risk (0.2),Sigma Risk (0.3),Sigma Risk (0.4)
Train,0.3685088179439369,0.9558012592793467,0.21235551163888902,0.003755550181473598,0.0006558721150698788,0.00019575430659474509,0.00035536001353752433,0.00042985251611946936,0.00045160937157871686
Valid,0.2155678775411154,0.9003826175356505,0.2311230404311625,0.0243844352541327,0.003500162020507263,0.0019743336623889436,0.003517357394096957,0.004267235631417523,0.004311406750431141
Test,-0.11917704307707425,0.61496320553662,0.4019833783574922,2.558264394943686,0.22978916606853084,0.22301304863582444,0.2237354085603113,0.22670250896057348,0.23573200992555832
