,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.9993230448769611,0.9883254511320619,0.0363932379715856,0.9765776454209992,0.982721913674689,0.9795676182601478
Valid,0.9958660616682189,0.9746122599704579,0.08937959986875267,0.9497914323496202,0.962668673408098,0.9559033600509584
Test-OCTMNIST,0.9775126666666667,0.849,0.6272411134971411,0.849,0.8986134713971546,0.8448917735738708
Test-OCTDL,0.7863559073946398,0.48303715670436187,3.424487840938806,0.3461638493548705,0.6315254793026718,0.40915427848943153
