,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.7278648355807048,0.9755922983322597,0.33383416346435035,0.023166023166023165,0.06382978723404255,0.0339943342776204
Valid,0.7933197199533255,0.9759450171821306,0.3297924916222606,0.03125,0.08333333333333333,0.045454545454545456
Test,0.7226052826986317,0.9730967372638809,0.34117349171952377,0.030303030303030304,0.0625,0.04081632653061224
