Split,Pearson's Correlation,Pearson's P-Value,AURC (0/1 Loss),AUROC,AUPR,Sigma-Risk Score (0.1),Sigma-Risk Score (0.2),Sigma-Risk Score (0.3),Sigma-Risk Score (0.4),AURC
Test,0.47204805565142793,2.6192830775340834e-115,0.05668340546944374,0.7603178193969845,0.3410927552257291,0.015463917525773196,0.04126547455295736,0.049074074074074076,0.06444444444444444,0.4155811087575236
