Split,Pearson's Correlation,Pearson's P-Value,AURC (0/1 Loss),AUROC,AUPR,Sigma-Risk Score (0.1),Sigma-Risk Score (0.2),Sigma-Risk Score (0.3),Sigma-Risk Score (0.4),AURC
Test,0.5636117202664969,8.587159347250695e-174,0.045568687705089664,0.8121619100914009,0.3681635476557875,0.012738853503184714,0.0228310502283105,0.02502844141069397,0.03537981269510926,0.40580654293133395
