Split,Pearson's Correlation,AUROC,AUPR,AURC (CE Loss),AURC (0/1 Loss),Sigma Risk (0.1),Sigma Risk (0.2),Sigma Risk (0.3),Sigma Risk (0.4)
Train,0.01416803668948312,0.5308270939385925,0.016638524904772304,0.039354421359881424,0.012805216552204986,0.018633540372670808,0.00614304519526108,0.008652988403211418,0.012645422357106728
Valid,0.05350917269734808,0.614799811307899,0.0465049459259782,0.06429847598292358,0.017716668865284765,0.0,0.013262599469496022,0.012269938650306749,0.016233766233766232
Test,0.3407362669740774,0.7594310136795128,0.4222381252763996,0.32960211560268304,0.09164575103705747,0.037037037037037035,0.06766917293233082,0.07278020378457059,0.07905544147843943
