,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.9971526774832773,0.9872790504426685,0.06451175286966088,0.9691776515947254,0.9864302702142533,0.9773432913264187
Valid,0.9736403853617358,0.9496861152141802,0.18013391711715396,0.8854339940788284,0.9339223099627272,0.906190258836903
Test-OCTMNIST,0.8960146666666665,0.719,0.9967841284319211,0.7190000000000001,0.8192373864114061,0.7004924818538016
Test-OCTDL,0.5976229914940302,0.2649434571890145,2.7651741695318,0.16247173454479794,0.39439537008833386,0.22122952017420994
