,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.6743188848855406,0.863452359374056,0.29697401422736064,0.2535211267605634,0.05268292682926829,0.08723747980613894
Valid,0.6103249475890986,0.861285645239246,0.3103755874354517,0.18867924528301888,0.03937007874015748,0.06514657980456026
Test,0.5574028122415219,0.8598356694055099,0.31035189790141177,0.18518518518518517,0.0390625,0.06451612903225806
