Split,Pearson's Correlation,AUROC,AUPR,AURC (CE Loss),AURC (0/1 Loss),Sigma Risk (0.1),Sigma Risk (0.2),Sigma Risk (0.3),Sigma Risk (0.4)
Train,0.8731198567617099,0.9928144088360806,0.14026351616495214,0.000455934411656566,5.069357604875455e-06,0.0,0.0,0.0,0.0
Valid,0.45754026802042713,0.9603631050455436,0.16468719818170224,0.0021325797058946946,0.0005183928288032953,0.0,0.0,0.0,0.0
Test,0.14839245868597184,0.8318651187923791,0.8030192505818443,3.485290207669782,0.21474086537802436,0.19244647582391147,0.20656192236598891,0.21951219512195122,0.24028193079880392
