Split,Pearson's Correlation,AUROC,AUPR,AURC (CE Loss),AURC (0/1 Loss),Sigma Risk (0.1),Sigma Risk (0.2),Sigma Risk (0.3),Sigma Risk (0.4)
Train,0.9908634060109097,1.0,1.0,0.001434293921284008,3.4960712305221398e-09,0.0,0.0,0.0,0.0
Valid,0.4076142769299519,0.9184738585212301,0.49328684821749275,0.05223631945287577,0.006351349478562467,0.00684931506849315,0.0041025641025641026,0.0033030553261767133,0.003965107057890563
Test,0.2572160885557753,0.8393595291832048,0.7134231029768034,0.7931432595773706,0.1706801273948163,0.1754479807435143,0.23716153127917833,0.2840670859538784,0.31346492085206173
