Split,Pearson's Correlation,AUROC,AUPR,AURC (CE Loss),AURC (0/1 Loss),Sigma Risk (0.1),Sigma Risk (0.2),Sigma Risk (0.3),Sigma Risk (0.4)
Train,0.002501538526266946,0.5147212258295445,0.002020687299447704,0.006282485533877801,0.0021663989956179318,0.008,0.0020470829068577278,0.002819548872180451,0.0016811431773606051
Valid,0.07617890769848033,0.682492748725747,0.022032017652085744,0.020000468996054847,0.005578818422005712,0.0,0.0,0.0033444816053511705,0.0018450184501845018
Test,0.5635282110834123,0.9152239077379779,0.8365517140577179,1.6597687059063224,0.14416141604964836,0.0,0.006739679865206402,0.01440809968847352,0.02466504263093788
