Split,Pearson's Correlation,Pearson's P-Value,AURC (0/1 Loss),AUROC,AUPR,Sigma-Risk Score (0.1),Sigma-Risk Score (0.2),Sigma-Risk Score (0.3),Sigma-Risk Score (0.4),AURC
Test,0.13208716162933046,3.00393354248127e-08,0.0778050519158659,0.7447779600035598,0.33052364404562945,0.18757396449704142,0.18804410911201394,0.18962536023054755,0.18908045977011495,0.18228322343081288
