,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.724124628879588,0.981461599026555,0.4637050968964485,0.0,0.0,0.0
Valid,0.7971302508751458,0.981672394043528,0.46137777221776366,0.0,0.0,0.0
Test,0.7178317598387609,0.9811104751001717,0.46742410521952166,0.0,0.0,0.0
