,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.9999999903901478,0.9996655238732336,0.0241529096858031,0.9994131455399061,0.9997043376563709,0.9995579876991958
Valid,0.9959809168309359,0.9561915887850467,0.18172592612976513,0.949695827229665,0.9638794431413235,0.956112753982705
Test-Blood,0.9951193804963265,0.9500146156094709,0.19719846765192364,0.9429748086977561,0.9611966019654281,0.951076829028288
Test-Raabin,0.6463769758745191,0.07366267173341129,3.294367464465759,0.11352711533719193,0.1413551401869159,0.030228859442047104
