Split,Pearson's Correlation,Pearson's P-Value,AURC (0/1 Loss),AUROC,AUPR,Sigma-Risk Score (0.1),Sigma-Risk Score (0.2),Sigma-Risk Score (0.3),Sigma-Risk Score (0.4),AURC
Test,0.7033826962927555,9.398691592746847e-309,0.034172932095405034,0.8310018793939533,0.3887442992357028,0.0,0.015384615384615385,0.01282051282051282,0.022641509433962263,0.3101208098283764
