,Pearson's Correlation,Pearson's P-Value,AURC (0/1 Loss),AUROC,AUPR,Sigma-Risk Score (0.1),Sigma-Risk Score (0.2),Sigma-Risk Score (0.3),Sigma-Risk Score (0.4),AURC
RUE,0.5406231590610976,2.222437680283224e-157,0.0376291405858518,0.808930601638089,0.3692856421209334,0.0163043478260869,0.021067415730337,0.0272300469483568,0.0387770320656226,0.3556548423987911
egRUE,0.5922836752591402,3.6688032261613283e-196,0.0378249513196047,0.811123227917121,0.3266462776093685,0.015267175572519,0.0216010165184243,0.0231788079470198,0.0247167868177136,0.3493383201744487
Entropy,0.7033826962927555,9.398691592746847e-309,0.034172932095405,0.8310018793939533,0.3887442992357028,0.0,0.0153846153846153,0.0128205128205128,0.0226415094339622,0.3101208098283764
Deep Ensemble,-0.6778122314042269,2.0692929393412726e-278,0.3197226376820593,0.2358555885262117,0.1162732850307774,0.4678362573099415,0.3696369636963696,0.3165983606557377,0.2780876494023904,0.628771370284315
MC Dropout,0.2389064178246705,3.0487070039517477e-28,0.0438328063468816,0.8076136128995928,0.5242502812206369,0.0,0.0211267605633802,0.0333839150227617,0.0418118466898954,0.4363278890115323
PostNet Aleatoric,0.1236189330240818,1.6885482668936074e-08,0.0271537259181417,0.4872622001654259,0.0259628834744832,0.0278884462151394,0.0265017667844522,0.0260869565217391,0.0261470152935372,0.1548499756844089
PostNet Epistemic,0.0514899453593986,0.0191692345494955,0.0333411359640922,0.4115981986949729,0.0226491638952571,0.0286123032904148,0.0260915867944621,0.0265930757651781,0.0265225933202357,0.1845761320938287
GPC Entropy,0.0665563820371643,0.0024542129102757,0.0180930935480496,0.6154213767116993,0.0403042740085836,0.0167364016736401,0.0175284837861524,0.0215326155794806,0.0241228070175438,0.0897728309816992
