,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.6434153655784838,0.9157754818439974,0.4448084178241738,0.14553990610328638,0.056776556776556776,0.08168642951251646
Valid,0.6423330338424678,0.91686805219913,0.4404719467997306,0.11320754716981132,0.04580152671755725,0.06521739130434782
Test,0.6004687069203198,0.9221846302561624,0.44813631337321486,0.12962962962962962,0.05785123966942149,0.08
