,decoder_width,encoder_width,num_decoder_layers,num_encoder_layers,Epochs,Train Bce,Train Acc,Train Auc,Train F1,Valid Bce,Valid Acc,Valid Auc,Valid F1,Time/s,best_hyperparameter
0,128,100,3,2,8,0.6748954622593433,0.5919280052185059,0.6280298431415365,0.06995318094188929,0.4490443692655596,0.935717761516571,0.6395159478885895,0.05673758865248227,86.11767959594727,False
1,128,100,3,3,3,0.6974267466443358,0.5457072257995605,0.5083477089929759,0.04979148237078226,0.5113037308959814,0.9743837714195251,0.6370545073375262,0.0,64.60295343399048,False
2,128,100,3,4,2,0.6941426764236442,0.45429280400276184,0.4811990391964188,0.04745834212191521,0.5646858330565757,0.9743837714195251,0.6677757187780773,0.0,60.511128425598145,False
3,128,150,3,2,5,0.6880961126289957,0.5696332454681396,0.6030218728391017,0.0670595939751146,0.5257817787636357,0.8975350260734558,0.6405267295597484,0.061946902654867256,73.22809624671936,False
4,128,150,3,3,6,0.6813216837145882,0.5851005911827087,0.5954886632456236,0.0650782845473111,0.40669264772221797,0.9681005477905273,0.6403208295896975,0.029411764705882353,78.5613021850586,True
5,128,150,3,4,1,0.7047170371773323,0.4953174889087677,0.48740182698256723,0.046787629807143676,0.665948892526289,0.9743837714195251,0.6020374737945493,0.0,56.18016242980957,False
6,128,200,3,2,0,0.7121766814090409,0.506615936756134,0.5151684681733814,0.05200835848618528,0.5236969831889813,0.9743837714195251,0.6374241913746631,0.0,52.57905983924866,False
7,128,200,3,3,0,0.72610053266346,0.4716935455799103,0.47567492812170176,0.04562322636978826,0.5649010980688125,0.9743837714195251,0.6219582958969752,0.0,51.20391035079956,False
8,128,200,3,4,1,0.7016628932021682,0.5142287611961365,0.4907337045528988,0.04581058628056017,0.6504005895771803,0.9743837714195251,0.6334559374064092,0.0,56.47354006767273,False
