Split,Pearson's Correlation,Pearson's P-Value,AURC (0/1 Loss),AUROC,AUPR,Sigma-Risk Score (0.1),Sigma-Risk Score (0.2),Sigma-Risk Score (0.3),Sigma-Risk Score (0.4),AURC
Test,0.45273985555208335,5.095437232764088e-89,0.009273915934629395,0.7127046426929742,0.04423602146482792,0.008759124087591242,0.007398273736128237,0.008187134502923977,0.008064516129032258,0.42601161803232157
