,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.6515374313061832,0.8004350190320827,0.5138446861860678,0.3591549295774648,0.04806786050895382,0.08478802992518704
Valid,0.6473120694818808,0.8037699371677138,0.507399938295644,0.33962264150943394,0.04627249357326478,0.08144796380090498
Test,0.6157797996507672,0.7950700821652973,0.5182319654438419,0.3148148148148148,0.04207920792079208,0.07423580786026202
