Split,Pearson's Correlation,Pearson's P-Value,AURC (0/1 Loss),AUROC,AUPR,Sigma-Risk Score (0.1),Sigma-Risk Score (0.2),Sigma-Risk Score (0.3),Sigma-Risk Score (0.4),AURC
Test,0.8527018509950776,0.0,0.014979207100796636,0.9007986700012456,0.428069120819257,0.030303030303030304,0.013761467889908258,0.008680555555555556,0.007662835249042145,0.49192292201355103
