Split,Pearson's Correlation,Pearson's P-Value,AURC (0/1 Loss),AUROC,AUPR,Sigma-Risk Score (0.1),Sigma-Risk Score (0.2),Sigma-Risk Score (0.3),Sigma-Risk Score (0.4),AURC
Test,0.7248249728592753,1.0950421572142152e-284,0.017491879482336038,0.8859296097201061,0.3864643330705735,0.025210084033613446,0.006920415224913495,0.009814612868047983,0.011045029736618521,0.5006076557831599
