Split,Pearson's Correlation,Pearson's P-Value,AURC (0/1 Loss),AUROC,AUPR,Sigma-Risk Score (0.1),Sigma-Risk Score (0.2),Sigma-Risk Score (0.3),Sigma-Risk Score (0.4),AURC
Test,0.11545720174379462,1.308133301793766e-06,0.010294408187801371,0.7023973692585128,0.07555083386488008,0.01005586592178771,0.009531374106433678,0.012388162422573986,0.015792798483891344,0.05711166035550938
