Split,Pearson's Correlation,Pearson's P-Value,AURC (0/1 Loss),AUROC,AUPR,Sigma-Risk Score (0.1),Sigma-Risk Score (0.2),Sigma-Risk Score (0.3),Sigma-Risk Score (0.4),AURC
Test,0.7192435410648989,0.0,0.03808801638093012,0.811980760325776,0.33059880386193535,0.0,0.011627906976744186,0.0213903743315508,0.020202020202020204,0.3703736815598164
