,Pearson's Correlation,Pearson's P-Value,AURC (0/1 Loss),AUROC,AUPR,Sigma-Risk Score (0.1),Sigma-Risk Score (0.2),Sigma-Risk Score (0.3),Sigma-Risk Score (0.4),AURC
RUE,0.6458390087515947,1.47596733390468e-244,0.0342956788383423,0.8397473147080456,0.4449287062160569,0.0159574468085106,0.0236768802228412,0.0220183486238532,0.0293470286133528,0.3974412329956964
egRUE,0.6850801527474694,1.0240575834508403e-286,0.035309175111306,0.8368600016343282,0.3980095074666257,0.0172413793103448,0.0211515863689776,0.0236559139784946,0.0226104830421377,0.3936631465908005
Entropy,0.7192435410648989,0.0,0.0380880163809301,0.811980760325776,0.3305988038619353,0.0,0.0116279069767441,0.0213903743315508,0.0202020202020202,0.3703736815598164
Deep Ensemble,-0.0925190111676763,2.499517300423424e-05,0.0276485376919425,0.5381522316912155,0.1073446934605404,0.0282131661442006,0.0256175663311985,0.0251046025104602,0.0238649592549476,0.490206799149751
MC Dropout,-0.2596036678006361,3.236777704228197e-33,0.1080853451990137,0.5337505092912437,0.1452548179454534,0.05,0.0721649484536082,0.1015873015873015,0.1081081081081081,0.5315894853941945
PostNet Aleatoric,0.4828376470349225,2.6204247707030264e-121,0.0593688647164477,0.827650777293235,0.4335809132299008,0.017832647462277,0.017578125,0.0262295081967213,0.0656565656565656,0.2001674288378827
PostNet Epistemic,0.0216344491944203,0.3253168331943531,0.1151883993946267,0.5916257179123048,0.1994973926289941,0.1815101645692158,0.1815101645692158,0.1814223512336719,0.1814223512336719,0.2659116323441162
GPC Entropy,0.0665563820371643,0.0024542129102757,0.0180930935480496,0.6154213767116993,0.0403042740085836,0.0167364016736401,0.0175284837861524,0.0215326155794806,0.0241228070175438,0.0897728309816992
