Split,Pearson's Correlation,AUROC,AUPR,AURC (CE Loss),AURC (0/1 Loss),Sigma Risk (0.1),Sigma Risk (0.2),Sigma Risk (0.3),Sigma Risk (0.4)
Train,0.023101964150238876,0.5749237011518947,0.018218878511880074,0.03695525781619862,0.011291312766091249,0.0,0.007186858316221766,0.005864147255253299,0.009188815334453117
Valid,0.06865071978396178,0.6567331098890243,0.04776045591662818,0.05586484740651499,0.015001242013636201,0.0,0.005649717514124294,0.00825082508250825,0.010247651579846286
Test,0.4083360773724209,0.7860825616498761,0.4542795390870564,0.2914789699830606,0.08259674002169964,0.03773584905660377,0.05365853658536585,0.07015457788347206,0.07635009310986965
