,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.9994164353264408,0.9906644644377648,0.03659651120361173,0.9832402622322842,0.9844204510517187,0.9838289894745778
Valid,0.9974587851364558,0.9789512555391433,0.06780975980300542,0.9574177542944357,0.9680128656143774,0.9625899244389737
Test-OCTMNIST,0.990364,0.877,0.3433201345128085,0.877,0.9098068724754889,0.8745608773573984
Test-OCTDL,0.8919031440488306,0.5508885298869144,1.5876717806182952,0.3812535395942086,0.683365497929573,0.4620752481111323
