,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.6470880372675327,0.8957766902301976,0.4921310471988547,0.19718309859154928,0.05725971370143149,0.08874801901743265
Valid,0.6447476789457922,0.8960850652489125,0.4880147346224746,0.1320754716981132,0.03977272727272727,0.0611353711790393
Test,0.6066905615292711,0.9009183180280329,0.49520746257323583,0.14814814814814814,0.04790419161676647,0.07239819004524888
