Split,Pearson's Correlation,Pearson's P-Value,AURC (0/1 Loss),AUROC,AUPR,Sigma-Risk Score (0.1),Sigma-Risk Score (0.2),Sigma-Risk Score (0.3),Sigma-Risk Score (0.4),AURC
Test,0.426411232394252,4.0517361843224844e-78,0.013172845728196374,0.650134344871187,0.050888220289780725,0.009328358208955223,0.013043478260869565,0.0159500693481276,0.018867924528301886,0.11833121318323707
