Split,Pearson's Correlation,Pearson's P-Value,AURC (0/1 Loss),AUROC,AUPR,Sigma-Risk Score (0.1),Sigma-Risk Score (0.2),Sigma-Risk Score (0.3),Sigma-Risk Score (0.4),AURC
Test,0.6350281807274675,7.077201007128607e-198,0.01721633052700628,0.9431018731536865,0.8430402689835251,0.0125,0.011637572734829594,0.010854816824966078,0.01621271076523995,0.4136480774842958
