,Pearson's Correlation,Pearson's P-Value,AURC (0/1 Loss),AUROC,AUPR,Sigma-Risk Score (0.1),Sigma-Risk Score (0.2),Sigma-Risk Score (0.3),Sigma-Risk Score (0.4),AURC
RUE,0.5224036167961472,3.0184429904288228e-145,0.0428125259731022,0.7986280367953453,0.3529112233541572,0.0209790209790209,0.0251851851851851,0.0288461538461538,0.0428249436513899,0.4142891634586951
egRUE,0.5877656811018085,1.7331847856793348e-192,0.0403511575157272,0.8136405727214753,0.3404466596121738,0.0161290322580645,0.0226308345120226,0.0233853006681514,0.0259875259875259,0.4086543787412805
Entropy,0.7210874196859024,0.0,0.0388366564725077,0.8173358317827223,0.363498830435464,0.0,0.0204081632653061,0.0087719298245614,0.0230414746543778,0.3666915939359434
Deep Ensemble,-0.1470360501906154,1.809330206138388e-11,0.0274285720207409,0.764730089772091,0.3056708359569432,0.0273684210526315,0.0257201646090535,0.0254681647940074,0.0246457178065311,0.5099025594844571
MC Dropout,-0.5171614346262131,6.85005607768614e-142,0.1553639828170944,0.3764480033660736,0.0925922053246628,0.1666666666666666,0.1621621621621621,0.175,0.1617473435655254,0.5674827810187524
PostNet Aleatoric,0.3865690265606064,1.0190368938881556e-74,0.0248739091901061,0.5902656226009521,0.0903082733730305,0.015625,0.0261723009814612,0.0254975124378109,0.0260586319218241,0.2473252996133672
PostNet Epistemic,0.1491046709086853,9.344719944163434e-12,0.0334176672212167,0.4716106249040381,0.0319182015146649,0.0312185297079556,0.0317227916056613,0.0316301703163017,0.0315075133301017,0.2778810918467335
GPC Entropy,0.0665563820371643,0.0024542129102757,0.0180930935480496,0.6154213767116993,0.0403042740085836,0.0167364016736401,0.0175284837861524,0.0215326155794806,0.0241228070175438,0.0897728309816992
