,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.998746050762672,0.985022107779271,0.04879152513554297,0.9714543929958976,0.9760869497358338,0.973713492096243
Valid,0.995623627343685,0.9771048744460856,0.08078037268502693,0.9548190308178253,0.9643073733443008,0.9594199033435203
Test-OCTMNIST,0.9876166666666668,0.87,0.44551622031584087,0.87,0.9073524163442419,0.8674159392533971
Test-OCTDL,0.8391353822966939,0.4911147011308562,2.5314720637842973,0.3687682622541777,0.6114056972419583,0.40562796994044636
