Split,Pearson's Correlation,AUROC,AUPR,AURC (CE Loss),AURC (0/1 Loss),Sigma Risk (0.1),Sigma Risk (0.2),Sigma Risk (0.3),Sigma Risk (0.4)
Train,0.44034097662751154,0.8895482651757609,0.24927344298531642,0.1301231104889513,0.002511270402153429,0.0,0.0014274061990212073,0.0018890837943597355,0.0021050024764735016
Valid,0.3850439422205592,0.860691169188909,0.26354203053583164,0.1409117204116592,0.006195844134423017,0.0,0.0041876046901172526,0.004138882501724534,0.005886681383370125
Test,0.08535852752331805,0.61955833731148,0.42721636195891316,0.9093842701362533,0.2524916130080539,0.17391304347826086,0.18363636363636363,0.2352092352092352,0.26065773447015833
