,Pearson's Correlation,AUROC,AUPR,AURC (CE Loss),AURC (0/1 Loss),Sigma Risk (0.1),Sigma Risk (0.2),Sigma Risk (0.3),Sigma Risk (0.4)
ResNet18 Entropy,-0.018878799399075212,0.6929485112329355,0.45225567590418964,1.2661479225462142,0.16385559261569527,0.1705170517051705,0.17813383600377003,0.19563318777292577,0.2024793388429752
ResNet18 MC Dropout,-0.025953075282542454,0.6690312577761615,0.3877594058403496,1.323784018537658,0.17467025474969108,0.17194570135746606,0.18295019157088122,0.20442477876106194,0.21843853820598005
Deep Ensemble,0.14078547299558802,0.7629132973374907,0.4635069541151129,0.6188799241490088,0.11266395813392671,0.09436133486766399,0.1073558648111332,0.12894499549143373,0.14700996677740863
ResNet18 RUE,0.41705661166268043,0.7598835245159011,0.5447487200012076,0.571199586549257,0.14503120997509727,0.1388888888888889,0.10869565217391304,0.1259150805270864,0.1325678496868476
ResNet18 egRUE,0.45842170003278565,0.7790267348474378,0.5692120220657342,0.49646137583488226,0.12844893795396636,0.0,0.08620689655172414,0.12372448979591837,0.13043478260869565
PostNet Aleatoric,-0.02256619257389877,0.6849434769997834,0.46392643408614676,1.3142712565859656,0.18393744802326464,0.1960352422907489,0.2057460611677479,0.2117039586919105,0.21965317919075145
PostNet Epistemic,-0.06344420352404709,0.5127493418806244,0.3237261406802301,1.6599570310777076,0.2628521672354974,0.3067765567765568,0.30995670995670993,0.31092436974789917,0.3075020610057708
BNN,0.008766834262125552,0.6983169004983987,0.4873337870332416,1.6682637777519518,0.20254189587549765,0.17462311557788945,0.20496224379719524,0.21970443349753693,0.2288512911843277
DEC,0.08535852752331805,0.61955833731148,0.42721636195891316,0.9093842701362533,0.2524916130080539,0.17391304347826086,0.18363636363636363,0.2352092352092352,0.26065773447015833
