,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.7222984517689885,0.935580846038222,0.5409668410393818,0.20463320463320464,0.07095046854082998,0.10536779324055666
Valid,0.7903661026837807,0.93184421534937,0.5389424921498812,0.34375,0.10091743119266056,0.15602836879432624
Test,0.7152151621229801,0.9261591299370349,0.5454673284849202,0.18181818181818182,0.05555555555555555,0.0851063829787234
