,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.7295841536652505,0.9761649130341421,0.3449084053643831,0.02702702702702703,0.07954545454545454,0.040345821325648415
Valid,0.7940125437572929,0.97709049255441,0.34123690867581047,0.03125,0.1,0.047619047619047616
Test,0.7248682861284962,0.9742415569547797,0.3516640825805899,0.030303030303030304,0.07142857142857142,0.0425531914893617
