,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.6102197474251192,0.9692465712041568,0.15650112105400216,0.025821596244131457,0.10476190476190476,0.04143126177024482
Valid,0.5890610961365679,0.9705171580473658,0.15691338994311205,0.03773584905660377,0.16666666666666666,0.06153846153846154
Test,0.6065067548938518,0.9690671822136298,0.15937311744034025,0.018518518518518517,0.08333333333333333,0.030303030303030304
