Split,Pearson's Correlation,AUROC,AUPR,AURC (CE Loss),AURC (0/1 Loss),Sigma Risk (0.1),Sigma Risk (0.2),Sigma Risk (0.3),Sigma Risk (0.4)
Train,0.4718443878707669,0.9650734773278332,0.29212340691378,0.005931606439089423,0.00044423816673971243,0.00016345878795308733,0.00021386631411128825,0.00024879158373613874,0.00037098613611069126
Valid,0.22254414805978626,0.8747902910481022,0.35417634770932127,0.06729051835674138,0.00912773375876303,0.007905900501349789,0.009492515516611903,0.010342598577892695,0.009396636993076163
Test,-0.03813612414453609,0.695838245092512,0.4579136066492423,0.952512900086744,0.18954559034377497,0.21076746849942726,0.26710402999062793,0.2895419187554019,0.29411764705882354
