Split,Pearson's Correlation,AUROC,AUPR,AURC (CE Loss),AURC (0/1 Loss),Sigma Risk (0.1),Sigma Risk (0.2),Sigma Risk (0.3),Sigma Risk (0.4)
Train,0.26860371983100906,0.8840178337740575,0.18239803485545503,0.00981480153461724,0.0014654337743896777,0.0014109777553260056,0.002136359843111074,0.0027805825242718444,0.0030099465050416603
Valid,0.10143460633764986,0.7265473702220296,0.17597642538284888,0.09108836968377118,0.01744482792789978,0.02393026941362916,0.028411666918543146,0.03213188041352333,0.03069148280537409
Test,0.13599187931423964,0.7528966565868827,0.5568302381196876,0.8468193343673182,0.17773414387134767,0.12806539509536785,0.17612293144208038,0.2198443579766537,0.24237427864798022
