,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.9984980802374457,0.9833601772725874,0.057806540389329635,0.976247259720625,0.9668740664393968,0.9713853969213824
Valid,0.9960044572706082,0.9726735598227474,0.08458820890978723,0.9586945264118225,0.9482768180903457,0.9532097537750448
Test-OCTMNIST,0.993308,0.92,0.24435722314009342,0.9199999999999999,0.932070975910652,0.9201250786708454
Test-OCTDL,0.8398276764804052,0.4458804523424879,2.1437415141573175,0.30771436603302804,0.6736730864867309,0.3966535980424869
