,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.9985508814033194,0.9835653538783508,0.05500118440989976,0.9766197495224813,0.9671634824493784,0.9717150738527321
Valid,0.9961562627917324,0.9727658788774003,0.0831339903218653,0.958440700096555,0.9488606315798668,0.9534250043283775
Test-OCTMNIST,0.9926733333333333,0.918,0.24572054332010201,0.9179999999999999,0.9302933499319282,0.9179147122758727
Test-OCTDL,0.8400304122960374,0.4507269789983845,2.2454210103028753,0.30948724104533964,0.6763970554719905,0.398147938134587
