Split,Pearson's Correlation,AUROC,AUPR,AURC (CE Loss),AURC (0/1 Loss),Sigma Risk (0.1),Sigma Risk (0.2),Sigma Risk (0.3),Sigma Risk (0.4)
Train,0.023205195707229214,0.5262501338776334,0.01937783539827802,0.04946422136088328,0.014870494851505536,0.03076923076923077,0.009438909281594127,0.011461856444945509,0.014531809653760873
Valid,0.06096016686006899,0.608611462755134,0.03997954004629975,0.06069223735005576,0.01847232440172217,0.0,0.010899182561307902,0.013541666666666667,0.017140173749706503
Test,0.5003558115583867,0.8374391745556625,0.6513259708821832,0.34664152465013487,0.10054602006016253,0.0410958904109589,0.06108597285067873,0.07478890229191798,0.09333333333333334
