,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.6506763474906285,0.8586188145731376,0.48135081416861497,0.2699530516431925,0.05363805970149254,0.08949416342412451
Valid,0.6519448188080263,0.8583856935717739,0.4759646049052938,0.22641509433962265,0.045454545454545456,0.07570977917981073
Test,0.6106653800202188,0.8632189463508941,0.48527466558251275,0.18518518518518517,0.040160642570281124,0.066006600660066
