,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.7293867671638967,0.9779543339775248,0.3654363426489117,0.019305019305019305,0.0847457627118644,0.031446540880503145
Valid,0.7936296674445741,0.9782359679266895,0.36183876534849235,0.03125,0.125,0.05
Test,0.7255754747003288,0.9759587864911277,0.37209264818913745,0.0,0.0,0.0
