,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.6487609273210322,0.8705818379554106,0.48773840522090517,0.24647887323943662,0.05451713395638629,0.08928571428571429
Valid,0.6450846061695119,0.8719188013533108,0.4828172754757412,0.20754716981132076,0.04700854700854701,0.07665505226480836
Test,0.6059553349875929,0.8786853552440793,0.49122808636704063,0.18518518518518517,0.04608294930875576,0.07380073800738007
